sensors,temperature,humidity,count,time
"-273,-273,-273,-273,17.9,18.4,17.6,17.8",0,34,0,1606223868.785347
"-273,-273,-273,-273,17.9,18.4,17.6,17.8",15,35,0,1606223887.345345
"-273,-273,-273,-273,17.9,18.4,17.6,17.8",15,34,0,1606223905.905357
"-273,-273,-273,-273,17.9,18.4,17.5,17.8",15,35,0,1606223924.465331
"-273,-273,-273,-273,17.9,18.4,17.6,17.8",15,35,0,1606223943.025377
"-273,-273,-273,-273,17.9,18.4,17.6,17.8",0,35,0,1606223961.585357
"-273,-273,-273,-273,17.9,18.4,17.6,17.8",15,34,0,1606223980.145681
"-273,-273,-273,-273,17.9,18.4,17.6,17.8",15,34,0,1606223998.705571
"-273,-273,-273,-273,17.9,18.4,17.6,17.8",15,34,0,1606224017.265474
"-273,-273,-273,-273,18,18.4,17.5,17.8",15,35,0,1606224035.825364
"-273,-273,-273,-273,18,18.4,17.5,17.8",15,35,0,1606224054.385336
"-273,-273,-273,-273,17.9,18.4,17.5,17.7",0,35,0,1606224072.945418
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224091.50541
"-273,-273,-273,-273,17.9,18.4,17.5,17.7",15,35,0,1606224110.065419
"-273,-273,-273,-273,17.9,18.4,17.5,17.7",15,34,0,1606224128.625401
"-273,-273,-273,-273,17.9,18.4,17.5,17.7",15,34,0,1606224147.185341
"-273,-273,-273,-273,17.9,18.4,17.5,17.7",15,35,0,1606224165.74544
"-273,-273,-273,-273,18,18.4,17.5,17.8",15,34,0,1606224184.305399
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224202.865341
"-273,-273,-273,-273,18,18.4,17.5,17.8",15,35,0,1606224221.425373
"-273,-273,-273,-273,18,18.4,17.5,17.8",15,34,0,1606224239.985339
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606224258.545342
"-273,-273,-273,-273,18,18.4,17.5,17.8",16,35,0,1606224277.105349
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606224295.665342
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606224314.225349
"-273,-273,-273,-273,18,18.4,17.5,17.8",15,35,0,1606224332.785432
"-273,-273,-273,-273,18,18.4,17.6,17.8",15,34,0,1606224351.345342
"-273,-273,-273,-273,18,18.4,17.6,17.8",15,35,0,1606224369.905346
"-273,-273,-273,-273,18,18.4,17.5,17.8",15,35,0,1606224388.465351
"-273,-273,-273,-273,18,18.4,17.5,17.8",0,35,0,1606224407.025346
"-273,-273,-273,-273,18,18.4,17.5,17.8",0,34,0,1606224425.585432
"-273,-273,-273,-273,18,18.4,17.5,17.7",0,35,0,1606224444.145413
"-273,-273,-273,-273,18,18.4,17.5,17.7",0,35,0,1606224462.78534
"-273,-273,-273,-273,18,18.4,17.5,17.7",0,35,0,1606224481.58534
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224501.265351
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,35,0,1606224519.825349
"-273,-273,-273,-273,18,18.4,17.5,17.7",0,35,0,1606224538.38534
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224556.945348
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,35,0,1606224575.505343
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,35,0,1606224594.065346
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,35,0,1606224612.625418
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224649.745371
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224668.305346
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224686.865347
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224705.425343
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,35,0,1606224723.985337
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,35,0,1606224742.58535
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,35,0,1606224761.185419
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224779.745344
"-273,-273,-273,-273,18,18.4,17.5,17.7",0,34,0,1606224798.30534
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,34,0,1606224816.865345
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,34,0,1606224835.425335
"-273,-273,-273,-273,18,18.4,17.5,17.7",15,35,0,1606224853.985339
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,34,0,1606224872.545336
"-273,-273,-273,-273,18,18.4,17.5,17.7",0,34,0,1606224891.105339
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,34,0,1606224909.66533
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,34,0,1606224928.225347
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,35,0,1606224946.785337
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,34,0,1606224965.34535
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,35,0,1606224983.905353
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,35,0,1606225002.465332
"-273,-273,-273,-273,18,18.4,17.5,17.7",0,34,0,1606225021.025428
"-273,-273,-273,-273,18,18.4,17.5,17.7",0,34,0,1606225039.585354
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,35,0,1606225058.225427
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,35,0,1606225076.785353
"-273,-273,-273,-273,18,18.4,17.5,17.7",16,34,0,1606225095.345429
"-273,-273,-273,-273,18,18.4,17.6,17.7",16,34,0,1606225113.905339
"-273,-273,-273,-273,18,18.4,17.6,17.7",16,35,0,1606225132.465415
"-273,-273,-273,-273,18,18.4,17.6,17.8",0,35,0,1606225151.0256
"-273,-273,-273,-273,18,18.4,17.6,17.7",0,34,0,1606225169.626007
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225188.145339
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225206.705476
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,34,0,1606225225.265346
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225243.825343
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,34,0,1606225262.385381
"-273,-273,-273,-273,18,18.4,17.6,17.8",0,34,0,1606225280.945347
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225299.505343
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,34,0,1606225318.065346
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225336.625348
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,34,0,1606225355.18554
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,34,0,1606225373.745426
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225392.305421
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225410.865878
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,34,0,1606225429.425343
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225447.985531
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225466.54535
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,34,0,1606225485.106264
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225503.665344
"-273,-273,-273,-273,18,18.4,17.6,17.8",0,35,0,1606225522.225346
"-273,-273,-273,-273,18,18.4,17.6,17.8",16,35,0,1606225540.785406
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225559.345349
"-273,-273,-273,-273,18,18.4,17.6,17.8",0,34,0,1606225577.905364
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,35,0,1606225596.465387
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225615.025347
"-273,-273,-273,-273,18.1,18.4,17.6,17.7",0,35,0,1606225633.585472
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225652.145408
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225670.70535
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,34,0,1606225689.265472
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,34,0,1606225707.825351
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225726.385339
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,34,0,1606225744.945346
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225763.505352
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,35,0,1606225782.065353
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,35,0,1606225800.625351
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225819.185344
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225837.785269
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225874.86535
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225874.86535
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,34,0,1606225893.425431
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225911.985366
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225930.545353
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225930.545353
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225930.545353
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225930.545353
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225949.105342
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606225967.665343
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,35,0,1606225986.225393
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226004.785429
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,34,0,1606226023.345338
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226041.905404
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,34,0,1606226060.46535
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226079.025799
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,35,0,1606226097.585355
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,34,0,1606226116.145339
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226134.705348
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,35,0,1606226153.265485
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226171.825333
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226190.385362
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226208.945345
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,34,0,1606226227.505332
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226246.065347
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226264.625425
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,34,0,1606226283.185405
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",16,35,0,1606226301.745348
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,35,0,1606226320.305339
"-273,-273,-273,-273,18.1,18.4,17.6,17.8",0,35,0,1606226338.865335
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226357.425346
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226375.985337
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226394.545347
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226413.105343
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226431.665334
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",0,35,0,1606226450.225404
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",0,34,0,1606226468.785343
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,34,0,1606226487.34535
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226505.905351
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226524.465348
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226543.105215
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226561.665341
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226580.225353
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226598.785334
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226617.345334
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226617.345334
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226635.944989
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226654.46535
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226673.025337
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606226691.585344
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226728.865241
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226747.425341
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,34,0,1606226765.985413
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226784.545408
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226803.185346
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226821.825351
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606226840.385339
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226858.945467
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226877.505349
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226896.065342
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226914.625467
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226933.18535
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226951.74535
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226970.30534
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226970.30534
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606226988.865409
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227007.425415
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227025.985352
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227044.545429
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227063.105427
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",0,35,0,1606227081.665403
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227100.22534
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227118.785342
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227137.345344
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227155.905344
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227174.465347
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227193.025474
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227211.58547
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,34,0,1606227230.145392
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227248.705347
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",0,35,0,1606227267.26534
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606227285.825338
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606227304.385347
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227322.945351
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227341.505372
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227360.065338
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227378.62535
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227397.185584
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,34,0,1606227415.745263
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227434.305373
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227452.865344
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606227471.42534
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227489.985341
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227508.545354
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,34,0,1606227527.105412
"-273,-273,-273,-273,18.2,18.4,17.6,17.8",16,35,0,1606227545.665398
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,34,0,1606227564.225439
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,34,0,1606227564.225439
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,34,0,1606227582.785487
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227601.345441
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606227619.905751
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227638.465534
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227657.025572
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227675.585362
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227694.385401
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227713.985413
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227732.625986
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227751.585477
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606227770.14543
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227788.86542
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227807.745335
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227826.785338
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606227845.505345
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227864.305342
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227883.265365
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,34,0,1606227902.065411
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227920.625343
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227939.185346
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227976.30534
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606227994.865344
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228013.425399
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,34,0,1606228031.985335
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228050.545336
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228069.105346
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228087.66536
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228106.266134
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228125.105651
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228144.065443
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228162.665427
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228181.585365
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228200.705446
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228219.825359
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228238.465352
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228257.425556
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228276.06537
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228295.025667
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228314.465364
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228314.465364
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228333.185429
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228352.065911
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228370.705337
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228389.345555
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228407.905414
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228426.465414
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228445.025501
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228463.585408
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228482.145392
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228500.706035
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228519.265403
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228537.825418
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228556.385361
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228574.945336
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228593.505346
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228612.065428
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,34,0,1606228630.625361
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228649.185338
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",0,35,0,1606228667.745438
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228686.305347
"-273,-273,-273,-273,18.2,18.4,17.7,17.8",16,35,0,1606228704.86524
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228723.425372
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,34,0,1606228741.985406
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606228760.545354
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228779.105339
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228797.665354
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228853.346037
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228871.905336
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,34,0,1606228890.465434
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228909.025417
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228927.585343
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228946.145346
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606228964.745262
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606228983.265246
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229001.825352
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229020.385622
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229038.946297
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229410.225346
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229428.78536
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229447.345407
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229465.905336
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229484.465344
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229503.025326
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,34,0,1606229521.58534
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606229540.145418
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229558.705465
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229577.345669
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229595.905892
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229614.465348
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229614.465348
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229614.465348
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229614.465348
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229633.025649
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229651.665419
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229670.3055
"-273,-273,-273,-273,18.2,18.4,17.8,17.9",16,35,0,1606229688.865349
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606229707.425338
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606229707.425338
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606229707.425338
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606229707.425338
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229725.985363
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229744.54541
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606229763.105341
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229781.665345
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,34,0,1606229800.225342
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229818.785556
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229837.34535
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229855.905831
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606229874.465485
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229893.025347
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,34,0,1606229911.585342
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,34,0,1606229930.145357
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229948.705473
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606229967.345348
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,34,0,1606229985.905354
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606230004.465803
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606230023.025348
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606230041.585508
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606230060.145871
"-273,-273,-273,-273,18.2,18.4,17.9,17.9",16,35,0,1606230078.705382
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",0,35,0,1606230097.265347
"-273,-273,-273,-273,18.2,18.4,17.8,17.8",16,35,0,1606230115.825339
"-273,-273,-273,-273,18.3,18.4,17.8,17.8",16,35,0,1606230134.385337
"-273,-273,-273,-273,18.3,18.4,17.9,17.9",16,35,0,1606230152.945478
