name,time,filled,hum,location,mag,pressure,temp,x_axis,y_axis,z_axis
unit_3,1573056439633264000,,,car,1.53,,,0.16,0.07,-1.52
unit_3,1573056439638328000,,,car,1.61,,,0.16,0.07,-1.6
unit_3,1573056439643480000,,,car,1.78,,,0.24,0.07,-1.76
unit_3,1573056439648540000,,,car,1.73,,,0.32,0.23,-1.68
unit_3,1573056439652696000,,,car,1.66,,,0.32,0.3,-1.6
unit_3,1573056439657760000,,,car,1.26,,,0.56,0.15,-1.12
unit_3,1573056439662904000,,,car,1.25,,,0.32,0.46,-1.12
unit_3,1573056439668040000,,,car,2.69,,,0.8,2.46,0.72
unit_3,1573056439673292000,,,car,3.79,,,-2.72,2.46,0.96
unit_3,1573056439679100000,,,car,3.58,,,3.36,0.69,-1.04
unit_3,1573056439683456000,,,car,2.62,,,2,-1.69,0
unit_3,1573056439688524000,,,car,3.09,,,0.56,0.07,3.04
unit_3,1573056439692588000,,,car,0.42,,,0.08,0.38,0.16
unit_3,1573056439697724000,,,car,0.37,,,0.16,0.23,0.24
unit_3,1573056439702860000,,,car,0.19,,,0.16,0.07,0.08
unit_3,1573056439707968000,,,car,1.81,,,0.96,0.84,1.28
unit_3,1573056439713096000,,,car,1.06,,,0.48,0.61,0.72
unit_3,1573056439752068000,,,car,0.16,,,0.16,0,0
unit_3,1573056439757228000,,,car,0.19,,,0.16,0.07,0.08
unit_3,1573056439762280000,,,car,0.11,,,0.08,0.07,0
unit_3,1573056439767364000,,,car,0.08,,,0.08,0,0
unit_3,1573056439772468000,,,car,0.08,,,0.08,0,0
unit_3,1573056439777508000,,,car,0,,,0,0,0
unit_3,1573056439781572000,,,car,0,,,0,0,0
unit_3,1573056439786700000,,,car,0,,,0,0,0
unit_3,1573056439791828000,,,car,0,,,0,0,0
unit_3,1573056439796956000,,,car,0,,,0,0,0
unit_3,1573056439803580000,,,car,0.19,,,0.16,0.07,0.08
unit_3,1573056447755556000,,,car,0.28,,,0.16,0.23,0
unit_3,1573056447759712000,,,car,0.13,,,0.08,0.07,0.08
unit_3,1573056447764708000,,,car,0.16,,,0,0,0.16
unit_3,1573056447769876000,,,car,0.16,,,0,0,0.16
unit_3,1573056447774956000,,,car,0.16,,,0,0,0.16
unit_3,1573056447780124000,,,car,0.16,,,0,0,0.16
unit_3,1573056447785236000,,,car,0.25,,,0.08,0,0.24
unit_3,1573056447790356000,,,car,0.33,,,0.08,0,0.32
unit_3,1573056447795460000,,,car,0.5,,,0.4,0.3,0
unit_3,1573056447799608000,,,car,0.3,,,0.16,0.07,0.24
unit_3,1573056447804684000,,,car,0.48,,,0,0,0.48
unit_3,1573056447809804000,,,car,0.49,,,0,0.07,0.48
unit_3,1573056447814924000,,,car,0.57,,,0.08,0,0.56
unit_3,1573056447820044000,,,car,0.64,,,0.08,0,0.64
unit_3,1573056447825164000,,,car,0.72,,,0.08,0,0.72
unit_3,1573056447830284000,,,car,0.72,,,0.08,0,0.72
unit_3,1573056447835404000,,,car,0.74,,,0.16,0,0.72
unit_3,1573056447840524000,,,car,0.74,,,0.16,0,0.72
unit_3,1573056447844628000,,,car,0.84,,,0.48,0.69,0
unit_3,1573056447849732000,,,car,0.84,,,0.48,0.69,0
unit_3,1573056447854964000,,,car,6.4,,,0,0.23,6.4
unit_3,1573056447860772000,,,car,1.46,,,0.8,0.84,0.88
unit_3,1573056447865248000,,,car,1.98,,,1.04,0.53,1.6
unit_3,1573056447870296000,,,car,1.6,,,0.8,0.69,1.2
unit_3,1573056447875424000,,,car,0.87,,,0.48,0.46,0.56
unit_3,1573056447880572000,,,car,0.61,,,0.24,0.07,0.56
unit_3,1573056447884644000,,,car,0.76,,,0.64,0.07,0.4
unit_3,1573056447889752000,,,car,0.74,,,0.72,0.15,0
unit_3,1573056447894876000,,,car,0.56,,,0.24,0.15,0.48
unit_3,1573056447936208000,,,car,0.11,,,0,0.07,0.08
unit_3,1573056447940852000,,,car,0,,,0,0,0
unit_3,1573056447946132000,,,car,0.13,,,0.08,0.07,0.08
unit_3,1573056447951148000,,,car,0.08,,,0.08,0,0
unit_3,1573056447956252000,,,car,0.08,,,0.08,0,0
unit_3,1573056447961356000,,,car,0.08,,,0.08,0,0
unit_3,1573056447966396000,,,car,0,,,0,0,0
unit_3,1573056447970556000,,,car,0,,,0,0,0
unit_3,1573056447975688000,,,car,0.11,,,0.08,0.07,0
unit_3,1573056447980788000,,,car,0.08,,,0.08,0,0
unit_3,1573056447987316000,,,car,0.11,,,0.08,0,0.08
unit_3,1573056449320728000,7,40,car,,30360.529297,26,,,
unit_3,1573056459344800000,7,40,car,,30842.130859,26,,,
unit_3,1573056469368704000,7,38,car,,30842.130859,26,,,
unit_3,1573056479392596000,7,37,car,,30842.130859,26,,,
unit_3,1573056489416540000,7,36,car,,30360.529297,26,,,
unit_3,1573056499440528000,7,35,car,,29878.439453,26,,,
unit_3,1573056509464400000,7,35,car,,30842.130859,26,,,
unit_3,1573056519488332000,7,35,car,,30842.130859,26,,,
unit_3,1573056529512284000,7,35,car,,30842.130859,26,,,
unit_3,1573056539536272000,7,35,car,,30842.130859,26,,,
unit_3,1573056549560192000,7,35,car,,30842.130859,26,,,
unit_3,1573056559584140000,7,35,car,,30360.529297,26,,,
unit_3,1573056569607016000,7,35,car,,30360.529297,26,,,
unit_3,1573056579629916000,7,35,car,,30360.529297,26,,,
unit_3,1573056589652844000,7,35,car,,30842.130859,26,,,
unit_3,1573056599675748000,7,35,car,,30842.130859,26,,,
unit_3,1573056609699708000,7,35,car,,30360.529297,26,,,
unit_3,1573056619723668000,7,35,car,,30842.130859,26,,,
unit_3,1573056629747508000,7,34,car,,30360.529297,26,,,
unit_3,1573056639771436000,7,34,car,,30842.130859,26,,,
unit_3,1573056649795428000,7,34,car,,30360.529297,26,,,
unit_3,1573056659819324000,7,34,car,,30842.130859,26,,,
unit_3,1573056669843280000,7,34,car,,30360.529297,26,,,
unit_3,1573056679867268000,7,34,car,,30842.130859,26,,,
unit_3,1573056689891104000,7,34,car,,30842.130859,26,,,
unit_3,1573056699915064000,7,34,car,,30360.529297,26,,,
unit_3,1573056709937972000,7,34,car,,30360.529297,26,,,
unit_3,1573056719960888000,7,34,car,,30842.130859,26,,,
unit_3,1573056729983792000,7,34,car,,30842.130859,26,,,
unit_3,1573056740006688000,7,34,car,,30360.529297,26,,,
unit_3,1573056750030700000,7,34,car,,30842.130859,26,,,
unit_3,1573056760054564000,7,34,car,,30842.130859,26,,,
unit_3,1573056770078492000,7,34,car,,30360.529297,26,,,
unit_3,1573056780102436000,7,34,car,,29878.439453,26,,,
unit_3,1573056870439424000,7,34,car,,30357.099609,26,,,
unit_3,1573056880462324000,7,35,car,,30360.529297,26,,,
unit_3,1573056890485280000,7,35,car,,30842.130859,26,,,
unit_3,1573056900508120000,7,34,car,,28914.359375,26,,,
unit_3,1573056910531084000,7,34,car,,30842.130859,26,,,
unit_3,1573056920555016000,7,34,car,,30842.130859,26,,,
unit_3,1573056930578928000,7,34,car,,30842.130859,26,,,
unit_3,1573056940602868000,7,34,car,,30360.529297,26,,,
unit_3,1573056950626844000,7,34,car,,30842.130859,26,,,
unit_3,1573056960650788000,7,34,car,,30842.130859,26,,,
unit_3,1573056970674716000,7,34,car,,30842.130859,26,,,
unit_3,1573056980698656000,7,34,car,,29878.439453,26,,,
unit_3,1573056990722576000,7,34,car,,30842.130859,26,,,
unit_3,1573057000746476000,7,34,car,,30842.130859,26,,,
unit_3,1573057010770408000,7,34,car,,30842.130859,26,,,
unit_3,1573057020792884000,7,34,car,,30842.130859,26,,,
unit_3,1573057030814812000,7,34,car,,30360.529297,26,,,
unit_3,1573057040837088000,7,34,car,,30842.130859,26,,,
unit_3,1573057050861076000,7,35,car,,30842.130859,26,,,
unit_3,1573057060885008000,7,35,car,,30360.529297,26,,,
unit_3,1573057070908944000,7,35,car,,30842.130859,26,,,
unit_3,1573057080932956000,7,35,car,,30842.130859,26,,,
unit_3,1573057090956820000,7,34,car,,30842.130859,26,,,
unit_3,1573057100980704000,7,34,car,,30842.130859,26,,,
unit_3,1573057111004640000,7,34,car,,30360.529297,26,,,
unit_3,1573057121028632000,7,35,car,,30842.130859,26,,,
unit_3,1573057131052616000,7,35,car,,30842.130859,26,,,
unit_3,1573057141076568000,7,35,car,,30842.130859,26,,,
unit_3,1573057151099468000,7,35,car,,30842.130859,26,,,
unit_3,1573057161122384000,7,35,car,,30842.130859,26,,,
unit_3,1573057171145252000,7,34,car,,30842.130859,26,,,
unit_3,1573057181168128000,7,34,car,,30360.529297,26,,,
unit_3,1573057191191084000,7,34,car,,30842.130859,26,,,
unit_3,1573057201214984000,7,34,car,,30842.130859,26,,,
unit_3,1573057211238916000,7,34,car,,30360.529297,26,,,
unit_3,1573057221262840000,7,34,car,,30842.130859,26,,,
unit_3,1573057231286884000,7,35,car,,30842.130859,26,,,
unit_3,1573057241310724000,7,34,car,,30842.130859,26,,,
unit_3,1573057251334632000,7,34,car,,30842.130859,26,,,
unit_3,1573057261358592000,7,34,car,,30842.130859,26,,,
unit_3,1573057271382528000,7,34,car,,30842.130859,26,,,
unit_3,1573057281406480000,7,34,car,,30360.529297,26,,,
unit_3,1573057291429364000,7,34,car,,30842.130859,26,,,
unit_3,1573057301452260000,7,34,car,,30360.529297,26,,,
unit_3,1573057311475208000,7,34,car,,30842.130859,26,,,
unit_3,1573057321498112000,7,34,car,,30360.529297,26,,,
unit_3,1573057331522048000,7,34,car,,30360.529297,26,,,
unit_3,1573057341546004000,7,34,car,,30842.130859,26,,,
unit_3,1573057351569964000,7,34,car,,30360.529297,26,,,
unit_3,1573057361593880000,7,34,car,,29878.439453,26,,,
unit_3,1573057371617812000,7,34,car,,30842.130859,26,,,
unit_3,1573057381641748000,7,34,car,,30842.130859,26,,,
unit_3,1573057391665704000,7,34,car,,30842.130859,26,,,
unit_3,1573057401689632000,7,34,car,,30842.130859,26,,,
unit_3,1573057411713528000,7,34,car,,30842.130859,26,,,
unit_3,1573057421737560000,7,34,car,,30360.529297,26,,,
unit_3,1573057431760428000,7,34,car,,30842.130859,26,,,
unit_3,1573057441783304000,7,34,car,,30842.130859,26,,,
unit_3,1573057451806292000,7,34,car,,30842.130859,26,,,
unit_3,1573057461829136000,7,33,car,,30842.130859,26,,,
unit_3,1573057471853100000,7,33,car,,30842.130859,26,,,
unit_3,1573057481877012000,7,33,car,,30842.130859,26,,,
unit_3,1573057491900940000,7,33,car,,30360.529297,26,,,
unit_3,1573057501924888000,7,33,car,,30360.529297,26,,,
unit_3,1573057511948832000,7,33,car,,30842.130859,26,,,
unit_3,1573057521972764000,7,33,car,,30842.130859,26,,,
unit_3,1573057531996644000,7,33,car,,30842.130859,26,,,
unit_3,1573057542020624000,7,33,car,,29878.439453,26,,,
unit_3,1573057552044532000,7,33,car,,30360.529297,26,,,
unit_3,1573057562068484000,7,33,car,,29396.039062,26,,,
unit_3,1573057572091384000,7,33,car,,29878.439453,26,,,
unit_3,1573057582114336000,7,33,car,,30360.529297,26,,,
unit_3,1573057592137212000,7,33,car,,30842.130859,26,,,
unit_3,1573057602160120000,7,34,car,,29878.439453,26,,,
unit_3,1573057612183024000,7,33,car,,30360.529297,26,,,
unit_3,1573057622206940000,7,33,car,,30842.130859,26,,,
unit_3,1573057632230880000,7,33,car,,30842.130859,26,,,
unit_3,1573057642254856000,7,33,car,,30360.529297,26,,,
unit_3,1573057652278796000,7,33,car,,30842.130859,26,,,
unit_3,1573057662302708000,7,33,car,,30360.529297,26,,,
unit_3,1573057672326648000,7,33,car,,30842.130859,26,,,
unit_3,1573057682350660000,7,33,car,,30842.130859,26,,,
unit_3,1573057692374576000,7,34,car,,30842.130859,26,,,
unit_3,1573057702398400000,7,33,car,,30842.130859,26,,,
unit_3,1573057712421384000,7,33,car,,30360.529297,26,,,
unit_3,1573057722444216000,7,33,car,,30842.130859,26,,,
unit_3,1573057732467248000,7,33,car,,30842.130859,26,,,
unit_3,1573057742490112000,7,33,car,,30842.130859,26,,,
unit_3,1573057752514176000,7,34,car,,30842.130859,26,,,
unit_3,1573057762538012000,7,34,car,,30842.130859,26,,,
unit_3,1573057772561968000,7,34,car,,30842.130859,26,,,
unit_3,1573057782585920000,7,34,car,,30842.130859,26,,,
unit_3,1573057792609920000,7,34,car,,30842.130859,26,,,
unit_3,1573057802633840000,7,34,car,,30842.130859,26,,,
unit_3,1573057812657740000,7,34,car,,30842.130859,26,,,
unit_3,1573057822681644000,7,34,car,,30842.130859,26,,,
unit_3,1573057832705564000,7,34,car,,30842.130859,26,,,
unit_3,1573057842729652000,7,34,car,,30360.529297,26,,,
unit_3,1573057852752412000,7,34,car,,30842.130859,26,,,
unit_3,1573057862775432000,7,34,car,,30842.130859,26,,,
unit_3,1573057872798304000,7,34,car,,30842.130859,26,,,
unit_3,1573057882821248000,7,34,car,,30360.529297,26,,,
unit_3,1573057892845212000,7,34,car,,30842.130859,26,,,
unit_3,1573057902869176000,7,34,car,,29878.439453,26,,,
unit_3,1573057912893088000,7,34,car,,30360.529297,26,,,
unit_3,1573057922917036000,7,34,car,,30360.529297,26,,,
unit_3,1573057932940968000,7,34,car,,30360.529297,26,,,
unit_3,1573057942964852000,7,34,car,,30842.130859,26,,,
unit_3,1573057952988796000,7,33,car,,30842.130859,26,,,
unit_3,1573057963012784000,7,34,car,,30360.529297,26,,,
unit_3,1573057973036720000,7,34,car,,30842.130859,26,,,
unit_3,1573057983060668000,7,34,car,,30842.130859,26,,,
unit_3,1573057993083548000,7,34,car,,30842.130859,26,,,
unit_3,1573058003106296000,7,34,car,,30842.130859,26,,,
unit_3,1573058013129264000,7,34,car,,30842.130859,26,,,
unit_3,1573058023152284000,7,34,car,,30842.130859,26,,,
unit_3,1573058033175184000,7,34,car,,30842.130859,26,,,
unit_3,1573058043199128000,7,34,car,,30360.529297,26,,,
unit_3,1573058053223036000,7,34,car,,30842.130859,26,,,
unit_3,1573058063246960000,7,34,car,,30842.130859,26,,,
unit_3,1573058073270960000,7,34,car,,30842.130859,26,,,
unit_3,1573058083294764000,7,34,car,,30842.130859,26,,,
unit_3,1573058093318736000,7,34,car,,30360.529297,26,,,
unit_3,1573058103342712000,7,34,car,,30842.130859,26,,,
unit_3,1573058113366656000,7,34,car,,30842.130859,26,,,
unit_3,1573058123390628000,7,34,car,,30842.130859,26,,,
unit_3,1573058133413524000,7,34,car,,30360.529297,26,,,
unit_3,1573058143436392000,7,33,car,,30360.529297,26,,,
unit_3,1573058153459288000,7,34,car,,30842.130859,26,,,
unit_3,1573058163482252000,7,34,car,,30842.130859,26,,,
unit_3,1573058173506148000,7,33,car,,30360.529297,26,,,
unit_3,1573058183529980000,7,34,car,,30842.130859,26,,,
unit_3,1573058193554000000,7,33,car,,30360.529297,26,,,
unit_3,1573058203577888000,7,33,car,,30842.130859,26,,,
unit_3,1573058213601884000,7,33,car,,30842.130859,26,,,
unit_3,1573058223625800000,7,33,car,,30842.130859,26,,,
unit_3,1573058233649744000,7,33,car,,30842.130859,26,,,
unit_3,1573058243673728000,7,34,car,,30842.130859,26,,,
unit_3,1573058253697648000,7,34,car,,30842.130859,26,,,
unit_3,1573058263721604000,7,34,car,,30360.529297,26,,,
unit_3,1573058273744568000,7,34,car,,30842.130859,26,,,
unit_3,1573058283767456000,7,34,car,,30842.130859,26,,,
unit_3,1573058293790176000,7,34,car,,30360.529297,26,,,
unit_3,1573058303813244000,7,34,car,,30842.130859,26,,,
unit_3,1573058313837088000,7,34,car,,30842.130859,26,,,
unit_3,1573058323861012000,7,34,car,,30360.529297,26,,,
unit_3,1573058333884948000,7,34,car,,30360.529297,26,,,
unit_3,1573058343909008000,7,34,car,,30842.130859,26,,,
unit_3,1573058353932864000,7,34,car,,30842.130859,26,,,
unit_3,1573058363956752000,7,34,car,,30842.130859,26,,,
unit_3,1573058373980680000,7,34,car,,30842.130859,26,,,
unit_3,1573058384004580000,7,34,car,,29878.439453,26,,,
unit_3,1573058394028532000,7,34,car,,30842.130859,26,,,
unit_3,1573058404052528000,7,34,car,,30842.130859,26,,,
unit_3,1573058414075436000,7,34,car,,30360.529297,26,,,
unit_3,1573058424098312000,7,34,car,,30842.130859,26,,,
unit_3,1573058434121188000,7,34,car,,30842.130859,26,,,
unit_3,1573058444144216000,7,34,car,,30360.529297,26,,,
unit_3,1573058454167116000,7,34,car,,30842.130859,26,,,
unit_3,1573058464191048000,7,34,car,,30360.529297,26,,,
unit_3,1573058474215048000,7,34,car,,30842.130859,26,,,
unit_3,1573058484238816000,7,34,car,,30842.130859,26,,,
unit_3,1573058494262856000,7,34,car,,30842.130859,26,,,
unit_3,1573058504286748000,7,34,car,,30842.130859,26,,,
unit_3,1573058514310632000,7,34,car,,30842.130859,26,,,
unit_3,1573058524334156000,7,34,car,,30360.529297,26,,,
unit_3,1573058534357552000,7,34,car,,30842.130859,26,,,
unit_3,1573058544381484000,7,34,car,,30842.130859,26,,,
unit_3,1573058554403912000,7,34,car,,30842.130859,26,,,
unit_3,1573058564426232000,7,34,car,,30842.130859,26,,,
unit_3,1573058574449184000,7,34,car,,29878.439453,26,,,
unit_3,1573058584472136000,7,34,car,,30842.130859,26,,,
unit_3,1573058594496044000,7,34,car,,29878.439453,26,,,
unit_3,1573058604519916000,7,34,car,,30842.130859,26,,,
unit_3,1573058614543844000,7,34,car,,30842.130859,26,,,
unit_3,1573058624567924000,7,34,car,,30842.130859,26,,,
unit_3,1573058634591788000,7,34,car,,30360.529297,26,,,
unit_3,1573058644615776000,7,34,car,,30842.130859,26,,,
unit_3,1573058654639648000,7,33,car,,30842.130859,26,,,
unit_3,1573058664663648000,7,34,car,,30360.529297,26,,,
unit_3,1573058674687552000,7,34,car,,30842.130859,26,,,
unit_3,1573058684711416000,7,34,car,,30842.130859,26,,,
unit_3,1573058694734324000,7,34,car,,30842.130859,26,,,
unit_3,1573058704757352000,7,34,car,,30842.130859,26,,,
unit_3,1573058714780228000,7,34,car,,30842.130859,26,,,
unit_3,1573058724803092000,7,34,car,,29878.439453,26,,,
unit_3,1573058734827048000,7,33,car,,30360.529297,26,,,
unit_3,1573058744850972000,7,34,car,,30360.529297,26,,,
unit_3,1573058754874904000,7,34,car,,30842.130859,26,,,
unit_3,1573058764898932000,7,33,car,,30842.130859,26,,,
unit_3,1573058774922776000,7,33,car,,30842.130859,26,,,
unit_3,1573058784946780000,7,33,car,,29878.439453,26,,,
unit_3,1573058794970660000,7,33,car,,30842.130859,26,,,
unit_3,1573058804994604000,7,33,car,,30360.529297,26,,,
unit_3,1573058815018512000,7,33,car,,30842.130859,26,,,
unit_3,1573058825042492000,7,33,car,,30360.529297,26,,,
unit_3,1573058835064968000,7,33,car,,30360.529297,26,,,
unit_3,1573058845087244000,7,33,car,,30842.130859,26,,,
unit_3,1573058855110244000,7,33,car,,30842.130859,26,,,
unit_3,1573058865133072000,7,34,car,,30842.130859,26,,,
unit_3,1573058875156984000,7,34,car,,30360.529297,26,,,
unit_3,1573058885180964000,7,33,car,,30842.130859,26,,,
unit_3,1573058895204864000,7,34,car,,30360.529297,26,,,
unit_3,1573058905228924000,7,34,car,,30842.130859,26,,,
unit_3,1573058915252764000,7,34,car,,30360.529297,26,,,
unit_3,1573058925276808000,7,34,car,,30360.529297,26,,,
unit_3,1573058935300600000,7,34,car,,30842.130859,26,,,
unit_3,1573058945324528000,7,34,car,,30360.529297,26,,,
unit_3,1573058955348480000,7,34,car,,30842.130859,26,,,
unit_3,1573058965371432000,7,34,car,,30842.130859,26,,,
unit_3,1573058975394336000,7,34,car,,30842.130859,26,,,
unit_3,1573058985417184000,7,34,car,,30360.529297,26,,,
unit_3,1573058995440160000,7,34,car,,30842.130859,26,,,
unit_3,1573059005463024000,7,34,car,,30842.130859,26,,,
unit_3,1573059015487000000,7,34,car,,30842.130859,26,,,
unit_3,1573059025510948000,7,34,car,,30360.529297,26,,,
unit_3,1573059035534832000,7,34,car,,30842.130859,26,,,
unit_3,1573059045558764000,7,34,car,,30842.130859,26,,,
unit_3,1573059055582716000,7,34,car,,30842.130859,26,,,
unit_3,1573059065606652000,7,34,car,,30842.130859,26,,,
unit_3,1573059075630636000,7,34,car,,30842.130859,26,,,
unit_3,1573059085654524000,7,34,car,,30842.130859,26,,,
unit_3,1573059095678480000,7,34,car,,30842.130859,26,,,
unit_3,1573059105701440000,7,33,car,,30842.130859,26,,,
unit_3,1573059115724300000,7,34,car,,30842.130859,26,,,
unit_3,1573059125747220000,7,34,car,,29878.439453,26,,,
unit_3,1573059135770092000,7,34,car,,30842.130859,26,,,
unit_3,1573059145794056000,7,34,car,,30842.130859,26,,,
unit_3,1573059155817980000,7,34,car,,30842.130859,26,,,
unit_3,1573059165841896000,7,34,car,,30842.130859,26,,,
unit_3,1573059175865952000,7,34,car,,30842.130859,26,,,
unit_3,1573059185889760000,7,34,car,,30842.130859,26,,,
unit_3,1573059195913740000,7,34,car,,30360.529297,26,,,
unit_3,1573059205937700000,7,34,car,,30842.130859,26,,,
unit_3,1573059215961636000,7,34,car,,30842.130859,26,,,
unit_3,1573059225985680000,7,34,car,,29878.439453,26,,,
unit_3,1573059236009452000,7,34,car,,30842.130859,26,,,
unit_3,1573059246032400000,7,34,car,,30842.130859,26,,,
unit_3,1573059256055308000,7,34,car,,30842.130859,26,,,
unit_3,1573059266078248000,7,34,car,,30842.130859,26,,,
unit_3,1573059276101136000,7,34,car,,29396.039062,26,,,
unit_3,1573059286125152000,7,34,car,,30842.130859,26,,,
unit_3,1573059296149032000,7,34,car,,30842.130859,26,,,
unit_3,1573059306172944000,7,34,car,,30842.130859,26,,,
unit_3,1573059316196992000,7,34,car,,30360.529297,26,,,
unit_3,1573059326220776000,7,34,car,,30842.130859,26,,,
unit_3,1573059336244752000,7,34,car,,30842.130859,26,,,
unit_3,1573059346268684000,7,34,car,,30842.130859,26,,,
unit_3,1573059414345128000,7,34,car,,30842.130859,26,,,
unit_3,1573059424368068000,7,34,car,,30842.130859,26,,,
unit_3,1573059434390980000,7,34,car,,30842.130859,26,,,
unit_3,1573059444413840000,7,34,car,,30842.130859,26,,,
unit_3,1573059454436860000,7,34,car,,30360.529297,26,,,
unit_3,1573059464460852000,7,34,car,,30360.529297,26,,,
unit_3,1573059474484680000,7,34,car,,30842.130859,26,,,
unit_3,1573059484508652000,7,34,car,,30842.130859,26,,,
unit_3,1573059494532660000,7,34,car,,30842.130859,26,,,
unit_3,1573059504556476000,7,34,car,,30842.130859,26,,,
unit_3,1573059514580416000,7,34,car,,30842.130859,26,,,
unit_3,1573059524604444000,7,34,car,,30842.130859,26,,,
unit_3,1573059534628372000,7,34,car,,30842.130859,26,,,
unit_3,1573059544652324000,7,34,car,,30842.130859,26,,,
unit_3,1573059554676284000,7,34,car,,30842.130859,26,,,
unit_3,1573059564699088000,7,34,car,,30842.130859,26,,,
unit_3,1573059574722024000,7,33,car,,30842.130859,26,,,
unit_3,1573059584744936000,7,33,car,,30360.529297,26,,,
unit_3,1573059594767876000,7,34,car,,30842.130859,26,,,
unit_3,1573059604790840000,7,33,car,,30842.130859,26,,,
unit_3,1573059614814732000,7,33,car,,30842.130859,26,,,
unit_3,1573059624838736000,7,34,car,,30360.529297,26,,,
unit_3,1573059634862696000,7,34,car,,30842.130859,26,,,
unit_3,1573059644886460000,7,34,car,,30842.130859,26,,,
unit_3,1573059654910452000,7,33,car,,30842.130859,26,,,
unit_3,1573059664934404000,7,33,car,,30360.529297,26,,,
unit_3,1573059674958404000,7,34,car,,30360.529297,26,,,
unit_3,1573059684982368000,7,34,car,,30842.130859,26,,,
unit_3,1573059695006292000,7,34,car,,30842.130859,26,,,
unit_3,1573059705029056000,7,34,car,,30842.130859,26,,,
unit_3,1573059715052104000,7,34,car,,30842.130859,26,,,
unit_3,1573059725075032000,7,34,car,,30842.130859,26,,,
unit_3,1573059735097916000,7,34,car,,30360.529297,26,,,
unit_3,1573059745121836000,7,34,car,,30842.130859,26,,,
unit_3,1573059755145828000,7,34,car,,30842.130859,26,,,
unit_3,1573059765169708000,7,34,car,,30842.130859,26,,,
unit_3,1573059775193680000,7,34,car,,30360.529297,26,,,
unit_3,1573059785217576000,7,34,car,,30842.130859,26,,,
unit_3,1573059795241552000,7,34,car,,30360.529297,26,,,
unit_3,1573059805265496000,7,34,car,,30842.130859,26,,,
unit_3,1573059815289336000,7,34,car,,30842.130859,26,,,
unit_3,1573059825313348000,7,34,car,,30842.130859,26,,,
unit_3,1573059835337260000,7,34,car,,30842.130859,26,,,
unit_3,1573059845360068000,7,34,car,,30842.130859,26,,,
unit_3,1573059855383064000,7,34,car,,30842.130859,26,,,
unit_3,1573059865406052000,7,34,car,,30842.130859,26,,,
unit_3,1573059875428916000,7,34,car,,30842.130859,26,,,
unit_3,1573059885452860000,7,34,car,,30842.130859,26,,,
unit_3,1573059895476816000,7,34,car,,29878.439453,26,,,
unit_3,1573059905500756000,7,34,car,,30842.130859,26,,,
unit_3,1573059915524640000,7,34,car,,30842.130859,26,,,
unit_3,1573059925548612000,7,34,car,,30842.130859,26,,,
unit_3,1573059935572524000,7,34,car,,30842.130859,26,,,
unit_3,1573059945596552000,7,34,car,,29878.439453,27,,,
unit_3,1573059955620472000,7,35,car,,30360.529297,26,,,
unit_3,1573059965644336000,7,35,car,,30360.529297,26,,,
unit_3,1573059975668368000,7,35,car,,30360.529297,26,,,
unit_3,1573059985691288000,7,35,car,,30842.130859,26,,,
unit_3,1573059995714036000,7,34,car,,30842.130859,26,,,
unit_3,1573060005737000000,7,34,car,,30842.130859,26,,,
unit_3,1573060015759952000,7,35,car,,30842.130859,26,,,
unit_3,1573060025782912000,7,35,car,,30842.130859,26,,,
unit_3,1573060035806840000,7,35,car,,29878.439453,26,,,
unit_3,1573060045830596000,7,34,car,,30360.529297,26,,,
unit_3,1573060055854696000,7,34,car,,30842.130859,26,,,
unit_3,1573060065878584000,7,34,car,,30842.130859,26,,,
unit_3,1573060075902552000,7,34,car,,30842.130859,26,,,
unit_3,1573060085926488000,7,34,car,,30360.529297,26,,,
unit_3,1573060095950428000,7,34,car,,30842.130859,27,,,
unit_3,1573060105974360000,7,34,car,,30842.130859,27,,,
unit_3,1573060115998308000,7,34,car,,30360.529297,27,,,
unit_3,1573060126021244000,7,34,car,,30360.529297,27,,,
unit_3,1573060136044060000,7,34,car,,30842.130859,26,,,
unit_3,1573060146067064000,7,34,car,,30842.130859,27,,,
unit_3,1573060156089916000,7,34,car,,30842.130859,26,,,
unit_3,1573060166113868000,7,34,car,,30360.529297,27,,,
unit_3,1573060176137848000,7,34,car,,30360.529297,27,,,
unit_3,1573060186161784000,7,34,car,,30360.529297,27,,,
unit_3,1573060196185552000,7,34,car,,30842.130859,26,,,
unit_3,1573060206209656000,7,34,car,,30842.130859,27,,,
unit_3,1573060216233520000,7,34,car,,30360.529297,26,,,
unit_3,1573060226257508000,7,34,car,,30842.130859,27,,,
unit_3,1573060236281436000,7,34,car,,30842.130859,27,,,
unit_3,1573060246305348000,7,34,car,,30842.130859,27,,,
unit_3,1573060256329320000,7,34,car,,30842.130859,27,,,
unit_3,1573060266352244000,7,34,car,,30842.130859,27,,,
unit_3,1573060276375108000,7,34,car,,30360.529297,26,,,
unit_3,1573060286398052000,7,34,car,,30842.130859,26,,,
unit_3,1573060296420940000,7,34,car,,30842.130859,27,,,
unit_3,1573060306444888000,7,34,car,,30842.130859,27,,,
unit_3,1573060316468836000,7,34,car,,30842.130859,27,,,
unit_3,1573060326492752000,7,33,car,,30842.130859,27,,,
unit_3,1573060336516668000,7,34,car,,30842.130859,26,,,
unit_3,1573060346540656000,7,34,car,,30842.130859,27,,,
unit_3,1573060356564588000,7,34,car,,30842.130859,27,,,
unit_3,1573060366587628000,7,34,car,,30842.130859,27,,,
